review_text,rating,date,bank,source,review_id,sentiment_label,sentiment_score,theme
Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-10,BOA,Google Play,720,NEGATIVE,0.999800741672516,Other
It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-09,BOA,Google Play,721,NEGATIVE,0.9997615218162536,Customer Support
"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,BOA,Google Play,722,POSITIVE,0.9543285369873048,Feature Requests
"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,BOA,Google Play,723,NEGATIVE,0.9997000694274902,Feature Requests
Nice,5,2024-12-07,BOA,Google Play,724,POSITIVE,0.9998552799224854,Other
Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,BOA,Google Play,725,NEGATIVE,0.9941067695617676,Account Access Issues
It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,BOA,Google Play,726,NEGATIVE,0.9996792078018188,Other
My attention is very important because it will be the most difficult time for me,5,2024-11-30,BOA,Google Play,727,POSITIVE,0.9926175475120544,User Interface & Experience
"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-28,BOA,Google Play,728,NEGATIVE,0.999800145626068,Customer Support
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,BOA,Google Play,729,POSITIVE,0.806429922580719,Other
This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-27,BOA,Google Play,730,NEGATIVE,0.99979966878891,Transaction Performance
exellent digital transaction of money,5,2024-11-26,BOA,Google Play,731,NEGATIVE,0.994447946548462,Transaction Performance
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,BOA,Google Play,732,NEGATIVE,0.999749720096588,Account Access Issues
Best,5,2024-11-25,BOA,Google Play,733,POSITIVE,0.9997941851615906,Other
Great,5,2024-11-25,BOA,Google Play,734,POSITIVE,0.9998630285263062,Other
👏👏👏,5,2024-11-24,BOA,Google Play,735,NEGATIVE,0.6970565915107727,Other
Money,5,2024-11-23,BOA,Google Play,736,POSITIVE,0.9659326076507568,Transaction Performance
It needs more improvment,2,2024-11-23,BOA,Google Play,737,NEGATIVE,0.998616099357605,Feature Requests
Good app,5,2024-11-21,BOA,Google Play,738,POSITIVE,0.9998493194580078,Other
ab,3,2024-11-20,BOA,Google Play,739,POSITIVE,0.9603192806243896,Other
Ademtahir,5,2024-11-20,BOA,Google Play,740,POSITIVE,0.9930111765861512,Other
✌️✌️,5,2024-11-20,BOA,Google Play,741,NEGATIVE,0.6970565915107727,Other
Please this app on my android phone,3,2024-11-19,BOA,Google Play,742,POSITIVE,0.6488659381866455,Account Access Issues
GOAT 🐐 🐐,5,2024-11-19,BOA,Google Play,743,NEGATIVE,0.9337347149848938,Other
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,BOA,Google Play,744,NEGATIVE,0.9994460940361024,Transaction Performance
Fast and reliable,5,2024-11-18,BOA,Google Play,745,POSITIVE,0.9998595714569092,Transaction Performance
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,BOA,Google Play,746,NEGATIVE,0.9998020529747008,Feature Requests
Very good,5,2024-11-14,BOA,Google Play,747,POSITIVE,0.9998520612716676,Other
One of the poorest mobile banking system,1,2024-11-13,BOA,Google Play,748,NEGATIVE,0.999756634235382,Other
❤❤❤❤❤❤,5,2024-11-12,BOA,Google Play,749,NEGATIVE,0.6970565915107727,Other
Oene,5,2024-11-12,BOA,Google Play,750,POSITIVE,0.8278864026069641,Other
i find it interesting specially in reciept downloading,1,2024-11-12,BOA,Google Play,751,POSITIVE,0.9981314539909364,Other
it good,5,2024-11-12,BOA,Google Play,752,POSITIVE,0.9998427629470824,Other
"This app crashes everytime, please fix it",1,2024-11-12,BOA,Google Play,753,NEGATIVE,0.9996472597122192,Customer Support
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,BOA,Google Play,754,NEGATIVE,0.9964038133621216,Other
I need a support the app is not working,5,2024-11-12,BOA,Google Play,755,NEGATIVE,0.9998034834861756,App Reliability
Bast bank of ethiopia,5,2024-11-12,BOA,Google Play,756,POSITIVE,0.9978061318397522,Other
Good,5,2024-11-12,BOA,Google Play,757,POSITIVE,0.999816119670868,Other
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,BOA,Google Play,758,NEGATIVE,0.9990527033805848,Transaction Performance
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,BOA,Google Play,759,POSITIVE,0.9878897070884703,Customer Support
The worst App i have never seen like this before,1,2024-11-12,BOA,Google Play,760,NEGATIVE,0.999774158000946,Other
Wweeeer,4,2024-11-11,BOA,Google Play,761,NEGATIVE,0.8910733461380005,Other
Infinx,5,2024-11-11,BOA,Google Play,762,NEGATIVE,0.904255747795105,Other
Great service,5,2024-11-11,BOA,Google Play,763,POSITIVE,0.9998434782028198,Customer Support
👍,5,2024-11-11,BOA,Google Play,764,NEGATIVE,0.6970565915107727,Other
This app is not available on all android versions and some times it is not functional.,1,2024-11-08,BOA,Google Play,765,NEGATIVE,0.9997187256813048,Account Access Issues
senayt Mesfin,4,2024-11-08,BOA,Google Play,766,POSITIVE,0.887482225894928,Other
Bad app vety bad.,1,2024-11-06,BOA,Google Play,767,NEGATIVE,0.9998058676719666,Other
Nice,5,2024-11-06,BOA,Google Play,768,POSITIVE,0.9998552799224854,Other
Abessnya Banke,5,2024-11-05,BOA,Google Play,769,NEGATIVE,0.9873653054237366,Other
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,BOA,Google Play,770,NEGATIVE,0.9997209906578064,Other
Professional on banking app,5,2024-11-01,BOA,Google Play,771,POSITIVE,0.9616296291351318,Other
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,BOA,Google Play,772,NEGATIVE,0.993607759475708,Customer Support
አይሰራም አስተካክሉት,5,2024-10-26,BOA,Google Play,773,NEGATIVE,0.7850590348243713,Other
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,BOA,Google Play,774,NEGATIVE,0.9962698221206664,Transaction Performance
Good,4,2024-10-25,BOA,Google Play,775,POSITIVE,0.999816119670868,Other
Fast transfer,5,2024-10-24,BOA,Google Play,776,POSITIVE,0.9989985823631288,Transaction Performance
"What's up I can't log in, what's wrong",5,2024-10-21,BOA,Google Play,777,NEGATIVE,0.9989662170410156,Other
Amrumehamed,1,2024-10-21,BOA,Google Play,778,POSITIVE,0.6924042105674744,Other
Good,5,2024-10-19,BOA,Google Play,779,POSITIVE,0.999816119670868,Other
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,BOA,Google Play,780,POSITIVE,0.9683735966682434,Customer Support
Very good,5,2024-10-18,BOA,Google Play,781,POSITIVE,0.9998520612716676,Other
ደደገነሐ,5,2024-10-15,BOA,Google Play,782,NEGATIVE,0.6970565915107727,Other
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-13,BOA,Google Play,783,NEGATIVE,0.9995194673538208,Transaction Performance
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-12,BOA,Google Play,784,NEGATIVE,0.999660849571228,Transaction Performance
Good App,4,2024-10-12,BOA,Google Play,785,POSITIVE,0.9998493194580078,Other
Best app to me,5,2024-10-11,BOA,Google Play,786,POSITIVE,0.997821807861328,Other
BOA,5,2024-10-11,BOA,Google Play,787,NEGATIVE,0.7410542368888855,Other
Abdulkadir,5,2024-10-10,BOA,Google Play,788,POSITIVE,0.981449544429779,Other
Bad,1,2024-10-10,BOA,Google Play,789,NEGATIVE,0.999782383441925,Other
If it is possible I would gove0 star,1,2024-10-08,BOA,Google Play,790,NEGATIVE,0.9928192496299744,Other
Nise mobile bankig,4,2024-10-05,BOA,Google Play,791,NEGATIVE,0.9858755469322203,Other
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,BOA,Google Play,792,NEGATIVE,0.9532790780067444,Feature Requests
Ok,5,2024-10-04,BOA,Google Play,793,POSITIVE,0.9997851252555848,Other
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,BOA,Google Play,794,NEGATIVE,0.999284327030182,Other
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-03,BOA,Google Play,795,NEGATIVE,0.998016357421875,Feature Requests
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-03,BOA,Google Play,796,NEGATIVE,0.9964292645454408,Feature Requests
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-03,BOA,Google Play,797,NEGATIVE,0.6597372889518738,Account Access Issues
Good,3,2024-10-03,BOA,Google Play,798,POSITIVE,0.999816119670868,Other
Worest app,1,2024-10-03,BOA,Google Play,799,NEGATIVE,0.7789772152900696,Other
The worest app ever,1,2024-10-03,BOA,Google Play,800,POSITIVE,0.9535900950431824,Other
Very disappointing application. it's getting worst by the day. both Amole and their super app. Just abysmal. Very sad.,1,2025-10-31,Dashen,Google Play,801,NEGATIVE,0.9998226761817932,Other
"Banking made simple, smart, and safe.",5,2025-10-28,Dashen,Google Play,802,POSITIVE,0.9997703433036804,Other
It is the best of all i liked it i used it almost 2 years. As a idea i ask dashen bank system officier please make it self registerable app,5,2025-10-27,Dashen,Google Play,803,NEGATIVE,0.992061734199524,Account Access Issues
gngu,5,2025-10-20,Dashen,Google Play,804,NEGATIVE,0.9119518399238586,Other
"The app is very good , but it does not tell the account number to which transfer is made and the transfer reciever also does not know from whom the transaction was made.Moreover it requires frequent update within short period. Hence improve it accordingly.",4,2025-09-09,Dashen,Google Play,805,POSITIVE,0.9661493301391602,Transaction Performance
"The best app and easy to use. The only draw back, it has no password reset option without going to brach. Pls modify it.",3,2025-08-24,Dashen,Google Play,806,POSITIVE,0.9886998534202576,Account Access Issues
Please enable the app for sreen shoot,1,2025-08-18,Dashen,Google Play,807,POSITIVE,0.9716950058937072,Other
good,3,2025-08-11,Dashen,Google Play,808,POSITIVE,0.999816119670868,Other
good,4,2025-08-08,Dashen,Google Play,809,POSITIVE,0.999816119670868,Other
the best mobile banking app in Ethiopia,5,2025-07-19,Dashen,Google Play,810,POSITIVE,0.9997679591178894,Other
ግኡድ app,5,2025-07-16,Dashen,Google Play,811,POSITIVE,0.7097458839416504,Other
nice app,5,2025-07-16,Dashen,Google Play,812,POSITIVE,0.9998061060905457,Other
it's awesome application but there is no available card less système,5,2025-07-11,Dashen,Google Play,813,NEGATIVE,0.9828773140907288,Other
The app suddenly stops,1,2025-06-12,Dashen,Google Play,814,NEGATIVE,0.9990180730819702,App Reliability
nice app,4,2025-06-12,Dashen,Google Play,815,POSITIVE,0.9998061060905457,Other
it is even super than super app,5,2025-06-11,Dashen,Google Play,816,POSITIVE,0.9946674108505248,Other
It would be more helpful if a/c no used for transfer are saved and usable for any future time transfers,4,2025-06-09,Dashen,Google Play,817,NEGATIVE,0.99860018491745,Transaction Performance
truly one step ahead,4,2025-06-09,Dashen,Google Play,818,POSITIVE,0.999823033809662,Other
best,5,2025-06-04,Dashen,Google Play,819,POSITIVE,0.9997941851615906,Other
nice application,4,2025-05-27,Dashen,Google Play,820,POSITIVE,0.9998229146003724,Other
best,5,2025-05-22,Dashen,Google Play,821,POSITIVE,0.9997941851615906,Other
bast smart bank sistem dashen amole dashen bamk,5,2025-05-16,Dashen,Google Play,822,POSITIVE,0.979609191417694,Other
best app,5,2025-05-16,Dashen,Google Play,823,POSITIVE,0.999686598777771,Other
ለአጠቃቀም እጅግ ቀላልና ድህንነቱ የተጠበቀ ነው።,5,2025-05-15,Dashen,Google Play,824,NEGATIVE,0.9200406670570374,Other
"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",1,2025-05-15,Dashen,Google Play,825,NEGATIVE,0.9994826316833496,Transaction Performance
I'm a Dashen Bank customer as I know its function and duty. Thanks.,5,2025-05-15,Dashen,Google Play,826,POSITIVE,0.9982101917266846,Customer Support
Amole is the digital mobile application what i prefer.,5,2025-05-15,Dashen,Google Play,827,POSITIVE,0.9839359521865844,Other
nice,4,2025-05-12,Dashen,Google Play,828,POSITIVE,0.9998552799224854,Other
best mobile banking app👍,5,2025-05-10,Dashen,Google Play,829,POSITIVE,0.999444544315338,Other
Complicated and fake app,1,2025-04-28,Dashen,Google Play,830,NEGATIVE,0.9995527863502502,Other
Its Good updation from Previous,3,2025-04-25,Dashen,Google Play,831,POSITIVE,0.9963968396186828,Other
yarid dima,5,2025-04-17,Dashen,Google Play,832,NEGATIVE,0.9857510328292848,Account Access Issues
Best app,5,2025-04-13,Dashen,Google Play,833,POSITIVE,0.999686598777771,Other
"Requires updates too frequently, often has server related issues, the fingerprint always requires updating, it's the most unreliable app I've used and always fails when you want to make urgent payments.",2,2025-04-09,Dashen,Google Play,834,NEGATIVE,0.9995680451393129,Feature Requests
dashin,3,2025-04-07,Dashen,Google Play,835,POSITIVE,0.999108612537384,Other
disappointed because of option to transfer cash on telebirr is limited for self only.... those and other similar given choices by the bank used us to choose this bank over others! no doubt I will be not preferring this bank with no unique incentives.,1,2025-03-29,Dashen,Google Play,836,NEGATIVE,0.9996254444122314,Transaction Performance
everything is perfect,5,2025-03-29,Dashen,Google Play,837,POSITIVE,0.9998743534088136,Other
good,4,2025-03-26,Dashen,Google Play,838,POSITIVE,0.999816119670868,Other
good,5,2025-03-25,Dashen,Google Play,839,POSITIVE,0.999816119670868,Other
Dashin Bank#1,5,2025-03-19,Dashen,Google Play,840,POSITIVE,0.996081292629242,Other
Both Amole & Dashen superApp are by far the worst mobile banking apps i have ever came across. if only there is 0 star option,1,2025-03-18,Dashen,Google Play,841,NEGATIVE,0.9997686743736268,Feature Requests
"funny app, so much gymnastics just to be an app for sending and receiving money.",3,2025-03-18,Dashen,Google Play,842,POSITIVE,0.9542816281318665,Transaction Performance
I use this app so many times so i like it,5,2025-03-17,Dashen,Google Play,843,POSITIVE,0.9994094371795654,Other
Why did u change the option to transfer to other tellebirr account,1,2025-03-17,Dashen,Google Play,844,NEGATIVE,0.998162806034088,Account Access Issues
It's nice and simple to use app.,5,2025-03-16,Dashen,Google Play,845,POSITIVE,0.9998540878295898,Other
Just 👍,5,2025-03-15,Dashen,Google Play,846,NEGATIVE,0.7853996157646179,Other
Not god its,5,2025-03-14,Dashen,Google Play,847,NEGATIVE,0.9877737164497375,Other
Regarding Internet banking i really choice a Dashen Bank and I have one recommendation for app developer shall considere the low android level means 4-6 android to adress all types of android users because now a days the current updated app can't support such android.Thanks!!!,5,2025-03-08,Dashen,Google Play,848,NEGATIVE,0.9675478339195251,Account Access Issues
It doesn't work,1,2025-03-02,Dashen,Google Play,849,NEGATIVE,0.9997813105583192,Other
ምርጥ,5,2025-02-27,Dashen,Google Play,850,NEGATIVE,0.6970565915107727,Other
Best,5,2025-02-26,Dashen,Google Play,851,POSITIVE,0.9997941851615906,Other
Please the update is refused to be download on my phone tecno f1. Please solve this issue ASAP,1,2025-02-26,Dashen,Google Play,852,NEGATIVE,0.998185932636261,Customer Support
Excellent app,5,2025-02-24,Dashen,Google Play,853,POSITIVE,0.9998356103897096,Other
"Very poor service, always not responding when ever we need to transfer I rate it 0 !",1,2025-02-23,Dashen,Google Play,854,NEGATIVE,0.9998088479042052,Transaction Performance
The recent update is broken. It diesn't allow to take screen shots (which by it self is not a problem) and the share button of a transaction doesn't work nor it will download the transaction receipt. I know security is especially important for banking systems but such a huge limitations on functionality will not serve the app any good. I guess the super app is the way to go.,2,2025-02-21,Dashen,Google Play,855,NEGATIVE,0.999530553817749,User Interface & Experience
It is good but have so much problem ...even it say not compateble to your phone...it not easy for work ..,1,2025-02-20,Dashen,Google Play,856,NEGATIVE,0.8345469236373901,User Interface & Experience
Dashen bank ATM,5,2025-02-20,Dashen,Google Play,857,POSITIVE,0.7306436896324158,Other
Good,1,2025-02-17,Dashen,Google Play,858,POSITIVE,0.999816119670868,Other
Good Banking App,5,2025-02-17,Dashen,Google Play,859,POSITIVE,0.999841570854187,Other
stay hamble,5,2025-02-13,Dashen,Google Play,860,POSITIVE,0.9980903267860411,Other
Great,5,2025-02-13,Dashen,Google Play,861,POSITIVE,0.9998630285263062,Other
ይሄ አሪፍ,2,2025-02-12,Dashen,Google Play,862,NEGATIVE,0.7850590348243713,Other
good app i like it but still i am confused because i cannot use prperly so Please check the app,3,2025-02-12,Dashen,Google Play,863,POSITIVE,0.7858696579933167,Other
Very slow and it seems it needs update everytime,1,2025-02-12,Dashen,Google Play,864,NEGATIVE,0.9995964169502258,Feature Requests
Best,5,2025-02-11,Dashen,Google Play,865,POSITIVE,0.9997941851615906,Other
Nice,5,2025-02-11,Dashen,Google Play,866,POSITIVE,0.9998552799224854,Other
Open app amole dashin,5,2025-02-10,Dashen,Google Play,867,POSITIVE,0.984882652759552,Other
Akiliua,5,2025-02-10,Dashen,Google Play,868,POSITIVE,0.9098019599914552,Other
Perfiekt,5,2025-02-09,Dashen,Google Play,869,NEGATIVE,0.8356530666351318,Other
Help,5,2025-02-08,Dashen,Google Play,870,POSITIVE,0.9892712831497192,Customer Support
Good app,5,2025-02-08,Dashen,Google Play,871,POSITIVE,0.9998493194580078,Other
A very fast mobile banking app,5,2025-02-07,Dashen,Google Play,872,POSITIVE,0.9989713430404664,Transaction Performance
Good,5,2025-02-07,Dashen,Google Play,873,POSITIVE,0.999816119670868,Other
Good,5,2025-02-07,Dashen,Google Play,874,POSITIVE,0.999816119670868,Other
Good job,5,2025-02-07,Dashen,Google Play,875,POSITIVE,0.999835729598999,Other
Good job,5,2025-02-06,Dashen,Google Play,876,POSITIVE,0.999835729598999,Other
It's nice and easy to use,5,2025-02-06,Dashen,Google Play,877,POSITIVE,0.999874472618103,User Interface & Experience
Nice app,5,2025-02-06,Dashen,Google Play,878,POSITIVE,0.9998061060905457,Other
Good app i used it always,5,2025-02-06,Dashen,Google Play,879,POSITIVE,0.9998261332511902,Other
It is very very slow pls update,2,2025-02-05,Dashen,Google Play,880,NEGATIVE,0.9995800852775574,Transaction Performance
Very slow and it seems that every update something else is not working. The latest update doesn't allow me to use biometrics anymore and maximum daily transfer to Telebirr is 5k?!,1,2025-02-04,Dashen,Google Play,881,NEGATIVE,0.9997690320014954,Transaction Performance
Good app Amole Wonderful,5,2025-02-01,Dashen,Google Play,882,POSITIVE,0.9998674392700196,Other
This app needs many modifications. It takes long time to log in to the account. It is not as fast as CBE. please Update it🙏🙏🙏,1,2025-01-31,Dashen,Google Play,883,NEGATIVE,0.9994195699691772,Feature Requests
"The app is cool, but unlike other banks they don't provide a receipt for mobile banking transactions, which makes it useless for payments that require receipt",2,2025-01-31,Dashen,Google Play,884,NEGATIVE,0.995299220085144,Transaction Performance
I am glad to customer with you .I have plan to use dube ale and amole.,5,2025-01-27,Dashen,Google Play,885,POSITIVE,0.9921646118164062,Customer Support
WOW that's awesome,5,2025-01-27,Dashen,Google Play,886,POSITIVE,0.9998595714569092,Other
I cant choose select an account,1,2025-01-25,Dashen,Google Play,887,NEGATIVE,0.9820990562438964,Account Access Issues
Good👍,5,2025-01-22,Dashen,Google Play,888,NEGATIVE,0.6970565915107727,Other
Good,5,2025-01-16,Dashen,Google Play,889,POSITIVE,0.999816119670868,Other
wow,5,2025-01-15,Dashen,Google Play,890,POSITIVE,0.999592125415802,Other
we needs modification at all !,1,2025-01-14,Dashen,Google Play,891,NEGATIVE,0.9979633092880248,Feature Requests
It was good at first but now the system is very bad.please try to fix it.,1,2025-01-13,Dashen,Google Play,892,NEGATIVE,0.9997218251228333,Customer Support
Generic error how tofix,4,2025-01-05,Dashen,Google Play,893,NEGATIVE,0.999723255634308,Transaction Performance
Fast and suitable to learn.,5,2025-01-03,Dashen,Google Play,894,POSITIVE,0.99983811378479,Transaction Performance
"The app is extremely slow, often stuck on the logo. Security is poor, requiring only username/password. This allows unauthorized transactions. A large company like yours needs stronger security, such as two-factor authentication. The app's speed lags significantly compared to others. Numerous updates are needed to improve performance and security. Currently, it's a frustrating and time-wasting experience.",1,2025-01-02,Dashen,Google Play,895,NEGATIVE,0.9997192025184632,Transaction Performance
Sometimes it's soo slow,3,2025-01-01,Dashen,Google Play,896,NEGATIVE,0.997060477733612,Transaction Performance
the best app I used always,1,2024-12-31,Dashen,Google Play,897,POSITIVE,0.9996992349624634,Other
Amole apk is ..... it's very good apk . please used amole Apk,5,2024-12-29,Dashen,Google Play,898,POSITIVE,0.9997653365135192,Other
fast and secure app,5,2024-12-22,Dashen,Google Play,899,POSITIVE,0.9989577531814576,Transaction Performance
Ok,4,2024-12-18,Dashen,Google Play,900,POSITIVE,0.9997851252555848,Other
I am new for this App let me to use and i will rate 5 star while i get Satisfie,3,2024-12-17,Dashen,Google Play,901,POSITIVE,0.987254559993744,Feature Requests
Yeb,5,2024-12-12,Dashen,Google Play,902,POSITIVE,0.7893214821815491,Other
Good Ait service!,5,2024-12-09,Dashen,Google Play,903,POSITIVE,0.9997960925102234,Customer Support
Sisay mustefa abani,5,2024-12-08,Dashen,Google Play,904,POSITIVE,0.8329893350601196,Other
Wow,5,2024-12-05,Dashen,Google Play,905,POSITIVE,0.999592125415802,Other
"It can't load, even in a fast network connection. This app is so bad that it needs fixing",1,2024-12-04,Dashen,Google Play,906,NEGATIVE,0.9997859597206116,Transaction Performance
The best mobile banking in Ethiopia 👍👍,5,2024-12-02,Dashen,Google Play,907,POSITIVE,0.9997841715812684,Other
Thnk you,5,2024-12-02,Dashen,Google Play,908,POSITIVE,0.8047779202461243,Other
Nice,5,2024-11-30,Dashen,Google Play,909,POSITIVE,0.9998552799224854,Other
I like this app b/c it has many options and easily useable,5,2024-11-28,Dashen,Google Play,910,POSITIVE,0.9980233907699584,Feature Requests
Its nice but it does not have speed it requires a lot of patience it will not be for a problem,3,2024-11-28,Dashen,Google Play,911,POSITIVE,0.9054861068725586,Transaction Performance
It is better if he blinks (ከንግድ ባንክ666).,5,2024-11-28,Dashen,Google Play,912,NEGATIVE,0.9917783141136168,Other
Naysssss,5,2024-11-27,Dashen,Google Play,913,NEGATIVE,0.9773305654525756,Other
best,5,2024-11-27,Dashen,Google Play,914,POSITIVE,0.9997941851615906,Other
It's good,3,2024-11-21,Dashen,Google Play,915,POSITIVE,0.9998360872268676,Other
Big love,5,2024-11-20,Dashen,Google Play,916,POSITIVE,0.9998681545257568,Other
Excellent,5,2024-11-16,Dashen,Google Play,917,POSITIVE,0.9998434782028198,Other
Please decrease app size,4,2024-11-09,Dashen,Google Play,918,NEGATIVE,0.9971163272857666,Other
Nice app,5,2024-11-08,Dashen,Google Play,919,POSITIVE,0.9998061060905457,Other
It's great,5,2024-11-08,Dashen,Google Play,920,POSITIVE,0.9998691082000732,Other
Alem Zeleqe,3,2024-11-08,Dashen,Google Play,921,POSITIVE,0.7574894428253174,Other
❤️,5,2024-11-08,Dashen,Google Play,922,NEGATIVE,0.6970565915107727,Other
Best,5,2024-11-06,Dashen,Google Play,923,POSITIVE,0.9997941851615906,Other
Nice,1,2024-10-30,Dashen,Google Play,924,POSITIVE,0.9998552799224854,Other
Great Financial App,5,2024-10-27,Dashen,Google Play,925,POSITIVE,0.9998390674591064,Other
Deshan bank,5,2024-10-27,Dashen,Google Play,926,POSITIVE,0.9838610887527466,Other
"Still in love with it but while the app start to open, it takes time pls upgrade & fix the bug.",5,2024-10-22,Dashen,Google Play,927,NEGATIVE,0.9972243309020996,Customer Support
It's such an amazing app. Truly Dashen bank is always one step ahead of other banks in 🇪🇹 👍,5,2024-10-16,Dashen,Google Play,928,POSITIVE,0.9998195767402648,Other
Good,5,2024-10-02,Dashen,Google Play,929,POSITIVE,0.999816119670868,Other
Best App for all users.,5,2024-10-02,Dashen,Google Play,930,POSITIVE,0.9997850060462952,Other
I ilke very much,5,2024-09-25,Dashen,Google Play,931,POSITIVE,0.996204435825348,Other
"The app suffers from severe performance issues, particularly with response times. The backend seems to have high latency, as the OTP generation and delivery process consistently delays, even after the server acknowledges that it has been sent. API requests frequently fail, returning non-descriptive error messages that lack proper exception handling, making it difficult for users to understand the issue. I know you will gonne say""ehe yedekem hzb teche alteche"", but that it.",1,2024-09-12,Dashen,Google Play,932,NEGATIVE,0.999439299106598,Customer Support
"The security, cool, every time OTP!! The UI, let's not talk about the UI, But how the heck it says ""offline mode is not available"" something like that, when I enter more than the max amount to transfer. Fellas i am a web dev, this is bad UX. It needs update on the UX. Will see the UI later.",3,2024-09-10,Dashen,Google Play,933,NEGATIVE,0.999771773815155,Transaction Performance
Select from Sending account option not working when trying to send to other banks,2,2024-09-07,Dashen,Google Play,934,NEGATIVE,0.9983750581741332,App Reliability
It's not working,1,2024-09-07,Dashen,Google Play,935,NEGATIVE,0.9997857213020324,App Reliability
nice App,5,2024-09-07,Dashen,Google Play,936,POSITIVE,0.9998061060905457,Other
የአንደኛ ቀዳሚ ምርጫችን ዳሽን ባንክ ሁልጊዜ አንድ እርምጃ ቀዳሚ። የአሞሌ አስጠቃሚ።,5,2024-09-02,Dashen,Google Play,937,NEGATIVE,0.9510265588760376,Other
best app,5,2024-08-29,Dashen,Google Play,938,POSITIVE,0.999686598777771,Other
በጠም ውደድኩት ስህተት ከለው በጠም መዝገቱ ደስ ብሎኛል,5,2024-08-24,Dashen,Google Play,939,NEGATIVE,0.9239576458930968,Other
🔥,4,2024-08-24,Dashen,Google Play,940,NEGATIVE,0.6970565915107727,Other
"Although the application is good, but, it is difficult to get out. The app does not work to get out with the back cursor . Fix it quickly.",1,2024-08-22,Dashen,Google Play,941,NEGATIVE,0.9995861649513244,User Interface & Experience
Go,3,2024-08-21,Dashen,Google Play,942,POSITIVE,0.9994152784347534,Other
