review_text,rating,date,bank,source,review_id,sentiment_label,sentiment_score
senayt Mesfin,4,2024-11-08,BOA,Google Play,766,POSITIVE,0.887482225894928
Bad app vety bad.,1,2024-11-06,BOA,Google Play,767,NEGATIVE,0.9998058676719666
Nice,5,2024-11-06,BOA,Google Play,768,POSITIVE,0.9998552799224854
Abessnya Banke,5,2024-11-05,BOA,Google Play,769,NEGATIVE,0.9873653054237366
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,BOA,Google Play,770,NEGATIVE,0.9997209906578064
Professional on banking app,5,2024-11-01,BOA,Google Play,771,POSITIVE,0.9616296291351318
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,BOA,Google Play,772,NEGATIVE,0.993607759475708
አይሰራም አስተካክሉት,5,2024-10-26,BOA,Google Play,773,NEGATIVE,0.7850590348243713
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,BOA,Google Play,774,NEGATIVE,0.9962698221206665
Good,4,2024-10-25,BOA,Google Play,775,POSITIVE,0.9998161196708679
Fast transfer,5,2024-10-24,BOA,Google Play,776,POSITIVE,0.9989985823631287
"What's up I can't log in, what's wrong",5,2024-10-21,BOA,Google Play,777,NEGATIVE,0.9989662170410156
Amrumehamed,1,2024-10-21,BOA,Google Play,778,POSITIVE,0.6924042105674744
Good,5,2024-10-19,BOA,Google Play,779,POSITIVE,0.9998161196708679
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,BOA,Google Play,780,POSITIVE,0.9683735966682434
Very good,5,2024-10-18,BOA,Google Play,781,POSITIVE,0.9998520612716675
ደደገነሐ,5,2024-10-15,BOA,Google Play,782,NEGATIVE,0.6970565915107727
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-13,BOA,Google Play,783,NEGATIVE,0.9995194673538208
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-12,BOA,Google Play,784,NEGATIVE,0.999660849571228
Good App,4,2024-10-12,BOA,Google Play,785,POSITIVE,0.9998493194580078
Best app to me,5,2024-10-11,BOA,Google Play,786,POSITIVE,0.9978218078613281
BOA,5,2024-10-11,BOA,Google Play,787,NEGATIVE,0.7410542368888855
Abdulkadir,5,2024-10-10,BOA,Google Play,788,POSITIVE,0.981449544429779
Bad,1,2024-10-10,BOA,Google Play,789,NEGATIVE,0.999782383441925
If it is possible I would gove0 star,1,2024-10-08,BOA,Google Play,790,NEGATIVE,0.9928192496299744
Nise mobile bankig,4,2024-10-05,BOA,Google Play,791,NEGATIVE,0.9858755469322205
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,BOA,Google Play,792,NEGATIVE,0.9532790780067444
Ok,5,2024-10-04,BOA,Google Play,793,POSITIVE,0.9997851252555847
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,BOA,Google Play,794,NEGATIVE,0.9992843270301819
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-03,BOA,Google Play,795,NEGATIVE,0.998016357421875
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-03,BOA,Google Play,796,NEGATIVE,0.9964292645454407
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-03,BOA,Google Play,797,NEGATIVE,0.6597372889518738
Good,3,2024-10-03,BOA,Google Play,798,POSITIVE,0.9998161196708679
Worest app,1,2024-10-03,BOA,Google Play,799,NEGATIVE,0.7789772152900696
The worest app ever,1,2024-10-03,BOA,Google Play,800,POSITIVE,0.9535900950431824
Very disappointing application. it's getting worst by the day. both Amole and their super app. Just abysmal. Very sad.,1,2025-10-31,Dashen,Google Play,801,NEGATIVE,0.9998226761817932
"Banking made simple, smart, and safe.",5,2025-10-28,Dashen,Google Play,802,POSITIVE,0.9997703433036804
It is the best of all i liked it i used it almost 2 years. As a idea i ask dashen bank system officier please make it self registerable app,5,2025-10-27,Dashen,Google Play,803,NEGATIVE,0.9920617341995239
gngu,5,2025-10-20,Dashen,Google Play,804,NEGATIVE,0.9119518399238586
"The app is very good , but it does not tell the account number to which transfer is made and the transfer reciever also does not know from whom the transaction was made.Moreover it requires frequent update within short period. Hence improve it accordingly.",4,2025-09-09,Dashen,Google Play,805,POSITIVE,0.9661493301391602
"The best app and easy to use. The only draw back, it has no password reset option without going to brach. Pls modify it.",3,2025-08-24,Dashen,Google Play,806,POSITIVE,0.9886998534202576
Please enable the app for sreen shoot,1,2025-08-18,Dashen,Google Play,807,POSITIVE,0.9716950058937073
good,3,2025-08-11,Dashen,Google Play,808,POSITIVE,0.9998161196708679
good,4,2025-08-08,Dashen,Google Play,809,POSITIVE,0.9998161196708679
the best mobile banking app in Ethiopia,5,2025-07-19,Dashen,Google Play,810,POSITIVE,0.9997679591178894
ግኡድ app,5,2025-07-16,Dashen,Google Play,811,POSITIVE,0.7097458839416504
nice app,5,2025-07-16,Dashen,Google Play,812,POSITIVE,0.9998061060905457
it's awesome application but there is no available card less système,5,2025-07-11,Dashen,Google Play,813,NEGATIVE,0.9828773140907288
The app suddenly stops,1,2025-06-12,Dashen,Google Play,814,NEGATIVE,0.9990180730819702
nice app,4,2025-06-12,Dashen,Google Play,815,POSITIVE,0.9998061060905457
it is even super than super app,5,2025-06-11,Dashen,Google Play,816,POSITIVE,0.9946674108505249
It would be more helpful if a/c no used for transfer are saved and usable for any future time transfers,4,2025-06-09,Dashen,Google Play,817,NEGATIVE,0.99860018491745
truly one step ahead,4,2025-06-09,Dashen,Google Play,818,POSITIVE,0.9998230338096619
best,5,2025-06-04,Dashen,Google Play,819,POSITIVE,0.9997941851615906
nice application,4,2025-05-27,Dashen,Google Play,820,POSITIVE,0.9998229146003723
best,5,2025-05-22,Dashen,Google Play,821,POSITIVE,0.9997941851615906
bast smart bank sistem dashen amole dashen bamk,5,2025-05-16,Dashen,Google Play,822,POSITIVE,0.9796091914176941
best app,5,2025-05-16,Dashen,Google Play,823,POSITIVE,0.999686598777771
ለአጠቃቀም እጅግ ቀላልና ድህንነቱ የተጠበቀ ነው።,5,2025-05-15,Dashen,Google Play,824,NEGATIVE,0.9200406670570374
"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",1,2025-05-15,Dashen,Google Play,825,NEGATIVE,0.9994826316833496
I'm a Dashen Bank customer as I know its function and duty. Thanks.,5,2025-05-15,Dashen,Google Play,826,POSITIVE,0.9982101917266846
Amole is the digital mobile application what i prefer.,5,2025-05-15,Dashen,Google Play,827,POSITIVE,0.9839359521865845
nice,4,2025-05-12,Dashen,Google Play,828,POSITIVE,0.9998552799224854
best mobile banking app👍,5,2025-05-10,Dashen,Google Play,829,POSITIVE,0.9994445443153381
Complicated and fake app,1,2025-04-28,Dashen,Google Play,830,NEGATIVE,0.9995527863502502
Its Good updation from Previous,3,2025-04-25,Dashen,Google Play,831,POSITIVE,0.9963968396186829
yarid dima,5,2025-04-17,Dashen,Google Play,832,NEGATIVE,0.9857510328292847
Best app,5,2025-04-13,Dashen,Google Play,833,POSITIVE,0.999686598777771
"Requires updates too frequently, often has server related issues, the fingerprint always requires updating, it's the most unreliable app I've used and always fails when you want to make urgent payments.",2,2025-04-09,Dashen,Google Play,834,NEGATIVE,0.9995680451393127
dashin,3,2025-04-07,Dashen,Google Play,835,POSITIVE,0.999108612537384
disappointed because of option to transfer cash on telebirr is limited for self only.... those and other similar given choices by the bank used us to choose this bank over others! no doubt I will be not preferring this bank with no unique incentives.,1,2025-03-29,Dashen,Google Play,836,NEGATIVE,0.9996254444122314
everything is perfect,5,2025-03-29,Dashen,Google Play,837,POSITIVE,0.9998743534088135
good,4,2025-03-26,Dashen,Google Play,838,POSITIVE,0.9998161196708679
good,5,2025-03-25,Dashen,Google Play,839,POSITIVE,0.9998161196708679
Dashin Bank#1,5,2025-03-19,Dashen,Google Play,840,POSITIVE,0.9960812926292419
Both Amole & Dashen superApp are by far the worst mobile banking apps i have ever came across. if only there is 0 star option,1,2025-03-18,Dashen,Google Play,841,NEGATIVE,0.9997686743736267
"funny app, so much gymnastics just to be an app for sending and receiving money.",3,2025-03-18,Dashen,Google Play,842,POSITIVE,0.9542816281318665
I use this app so many times so i like it,5,2025-03-17,Dashen,Google Play,843,POSITIVE,0.9994094371795654
Why did u change the option to transfer to other tellebirr account,1,2025-03-17,Dashen,Google Play,844,NEGATIVE,0.9981628060340881
It's nice and simple to use app.,5,2025-03-16,Dashen,Google Play,845,POSITIVE,0.9998540878295898
Just 👍,5,2025-03-15,Dashen,Google Play,846,NEGATIVE,0.7853996157646179
Not god its,5,2025-03-14,Dashen,Google Play,847,NEGATIVE,0.9877737164497375
Regarding Internet banking i really choice a Dashen Bank and I have one recommendation for app developer shall considere the low android level means 4-6 android to adress all types of android users because now a days the current updated app can't support such android.Thanks!!!,5,2025-03-08,Dashen,Google Play,848,NEGATIVE,0.9675478339195251
It doesn't work,1,2025-03-02,Dashen,Google Play,849,NEGATIVE,0.9997813105583191
ምርጥ,5,2025-02-27,Dashen,Google Play,850,NEGATIVE,0.6970565915107727
Best,5,2025-02-26,Dashen,Google Play,851,POSITIVE,0.9997941851615906
Please the update is refused to be download on my phone tecno f1. Please solve this issue ASAP,1,2025-02-26,Dashen,Google Play,852,NEGATIVE,0.998185932636261
Excellent app,5,2025-02-24,Dashen,Google Play,853,POSITIVE,0.9998356103897095
"Very poor service, always not responding when ever we need to transfer I rate it 0 !",1,2025-02-23,Dashen,Google Play,854,NEGATIVE,0.9998088479042053
The recent update is broken. It diesn't allow to take screen shots (which by it self is not a problem) and the share button of a transaction doesn't work nor it will download the transaction receipt. I know security is especially important for banking systems but such a huge limitations on functionality will not serve the app any good. I guess the super app is the way to go.,2,2025-02-21,Dashen,Google Play,855,NEGATIVE,0.999530553817749
It is good but have so much problem ...even it say not compateble to your phone...it not easy for work ..,1,2025-02-20,Dashen,Google Play,856,NEGATIVE,0.8345469236373901
Dashen bank ATM,5,2025-02-20,Dashen,Google Play,857,POSITIVE,0.7306436896324158
Good,1,2025-02-17,Dashen,Google Play,858,POSITIVE,0.9998161196708679
Good Banking App,5,2025-02-17,Dashen,Google Play,859,POSITIVE,0.999841570854187
stay hamble,5,2025-02-13,Dashen,Google Play,860,POSITIVE,0.9980903267860413
Great,5,2025-02-13,Dashen,Google Play,861,POSITIVE,0.9998630285263062
ይሄ አሪፍ,2,2025-02-12,Dashen,Google Play,862,NEGATIVE,0.7850590348243713
good app i like it but still i am confused because i cannot use prperly so Please check the app,3,2025-02-12,Dashen,Google Play,863,POSITIVE,0.7858696579933167
Very slow and it seems it needs update everytime,1,2025-02-12,Dashen,Google Play,864,NEGATIVE,0.9995964169502258
Best,5,2025-02-11,Dashen,Google Play,865,POSITIVE,0.9997941851615906
Nice,5,2025-02-11,Dashen,Google Play,866,POSITIVE,0.9998552799224854
Open app amole dashin,5,2025-02-10,Dashen,Google Play,867,POSITIVE,0.984882652759552
Akiliua,5,2025-02-10,Dashen,Google Play,868,POSITIVE,0.9098019599914551
Perfiekt,5,2025-02-09,Dashen,Google Play,869,NEGATIVE,0.8356530666351318
Help,5,2025-02-08,Dashen,Google Play,870,POSITIVE,0.9892712831497192
Good app,5,2025-02-08,Dashen,Google Play,871,POSITIVE,0.9998493194580078
A very fast mobile banking app,5,2025-02-07,Dashen,Google Play,872,POSITIVE,0.9989713430404663
Good,5,2025-02-07,Dashen,Google Play,873,POSITIVE,0.9998161196708679
Good,5,2025-02-07,Dashen,Google Play,874,POSITIVE,0.9998161196708679
Good job,5,2025-02-07,Dashen,Google Play,875,POSITIVE,0.999835729598999
Good job,5,2025-02-06,Dashen,Google Play,876,POSITIVE,0.999835729598999
It's nice and easy to use,5,2025-02-06,Dashen,Google Play,877,POSITIVE,0.999874472618103
Nice app,5,2025-02-06,Dashen,Google Play,878,POSITIVE,0.9998061060905457
Good app i used it always,5,2025-02-06,Dashen,Google Play,879,POSITIVE,0.9998261332511902
It is very very slow pls update,2,2025-02-05,Dashen,Google Play,880,NEGATIVE,0.9995800852775574
Very slow and it seems that every update something else is not working. The latest update doesn't allow me to use biometrics anymore and maximum daily transfer to Telebirr is 5k?!,1,2025-02-04,Dashen,Google Play,881,NEGATIVE,0.9997690320014954
Good app Amole Wonderful,5,2025-02-01,Dashen,Google Play,882,POSITIVE,0.9998674392700195
This app needs many modifications. It takes long time to log in to the account. It is not as fast as CBE. please Update it🙏🙏🙏,1,2025-01-31,Dashen,Google Play,883,NEGATIVE,0.9994195699691772
"The app is cool, but unlike other banks they don't provide a receipt for mobile banking transactions, which makes it useless for payments that require receipt",2,2025-01-31,Dashen,Google Play,884,NEGATIVE,0.995299220085144
I am glad to customer with you .I have plan to use dube ale and amole.,5,2025-01-27,Dashen,Google Play,885,POSITIVE,0.9921646118164062
WOW that's awesome,5,2025-01-27,Dashen,Google Play,886,POSITIVE,0.9998595714569092
I cant choose select an account,1,2025-01-25,Dashen,Google Play,887,NEGATIVE,0.9820990562438965
Good👍,5,2025-01-22,Dashen,Google Play,888,NEGATIVE,0.6970565915107727
Good,5,2025-01-16,Dashen,Google Play,889,POSITIVE,0.9998161196708679
wow,5,2025-01-15,Dashen,Google Play,890,POSITIVE,0.999592125415802
we needs modification at all !,1,2025-01-14,Dashen,Google Play,891,NEGATIVE,0.9979633092880249
It was good at first but now the system is very bad.please try to fix it.,1,2025-01-13,Dashen,Google Play,892,NEGATIVE,0.9997218251228333
Generic error how tofix,4,2025-01-05,Dashen,Google Play,893,NEGATIVE,0.9997232556343079
Fast and suitable to learn.,5,2025-01-03,Dashen,Google Play,894,POSITIVE,0.99983811378479
"The app is extremely slow, often stuck on the logo. Security is poor, requiring only username/password. This allows unauthorized transactions. A large company like yours needs stronger security, such as two-factor authentication. The app's speed lags significantly compared to others. Numerous updates are needed to improve performance and security. Currently, it's a frustrating and time-wasting experience.",1,2025-01-02,Dashen,Google Play,895,NEGATIVE,0.9997192025184631
Sometimes it's soo slow,3,2025-01-01,Dashen,Google Play,896,NEGATIVE,0.9970604777336121
the best app I used always,1,2024-12-31,Dashen,Google Play,897,POSITIVE,0.9996992349624634
Amole apk is ..... it's very good apk . please used amole Apk,5,2024-12-29,Dashen,Google Play,898,POSITIVE,0.9997653365135193
fast and secure app,5,2024-12-22,Dashen,Google Play,899,POSITIVE,0.9989577531814575
Ok,4,2024-12-18,Dashen,Google Play,900,POSITIVE,0.9997851252555847
I am new for this App let me to use and i will rate 5 star while i get Satisfie,3,2024-12-17,Dashen,Google Play,901,POSITIVE,0.9872545599937439
Yeb,5,2024-12-12,Dashen,Google Play,902,POSITIVE,0.7893214821815491
Good Ait service!,5,2024-12-09,Dashen,Google Play,903,POSITIVE,0.9997960925102234
Sisay mustefa abani,5,2024-12-08,Dashen,Google Play,904,POSITIVE,0.8329893350601196
Wow,5,2024-12-05,Dashen,Google Play,905,POSITIVE,0.999592125415802
"It can't load, even in a fast network connection. This app is so bad that it needs fixing",1,2024-12-04,Dashen,Google Play,906,NEGATIVE,0.9997859597206116
The best mobile banking in Ethiopia 👍👍,5,2024-12-02,Dashen,Google Play,907,POSITIVE,0.9997841715812683
Thnk you,5,2024-12-02,Dashen,Google Play,908,POSITIVE,0.8047779202461243
Nice,5,2024-11-30,Dashen,Google Play,909,POSITIVE,0.9998552799224854
I like this app b/c it has many options and easily useable,5,2024-11-28,Dashen,Google Play,910,POSITIVE,0.9980233907699585
Its nice but it does not have speed it requires a lot of patience it will not be for a problem,3,2024-11-28,Dashen,Google Play,911,POSITIVE,0.9054861068725586
It is better if he blinks (ከንግድ ባንክ666).,5,2024-11-28,Dashen,Google Play,912,NEGATIVE,0.9917783141136169
Naysssss,5,2024-11-27,Dashen,Google Play,913,NEGATIVE,0.9773305654525757
best,5,2024-11-27,Dashen,Google Play,914,POSITIVE,0.9997941851615906
It's good,3,2024-11-21,Dashen,Google Play,915,POSITIVE,0.9998360872268677
Big love,5,2024-11-20,Dashen,Google Play,916,POSITIVE,0.9998681545257568
Excellent,5,2024-11-16,Dashen,Google Play,917,POSITIVE,0.9998434782028198
Please decrease app size,4,2024-11-09,Dashen,Google Play,918,NEGATIVE,0.9971163272857666
Nice app,5,2024-11-08,Dashen,Google Play,919,POSITIVE,0.9998061060905457
It's great,5,2024-11-08,Dashen,Google Play,920,POSITIVE,0.9998691082000732
Alem Zeleqe,3,2024-11-08,Dashen,Google Play,921,POSITIVE,0.7574894428253174
❤️,5,2024-11-08,Dashen,Google Play,922,NEGATIVE,0.6970565915107727
Best,5,2024-11-06,Dashen,Google Play,923,POSITIVE,0.9997941851615906
Nice,1,2024-10-30,Dashen,Google Play,924,POSITIVE,0.9998552799224854
Great Financial App,5,2024-10-27,Dashen,Google Play,925,POSITIVE,0.9998390674591064
Deshan bank,5,2024-10-27,Dashen,Google Play,926,POSITIVE,0.9838610887527466
"Still in love with it but while the app start to open, it takes time pls upgrade & fix the bug.",5,2024-10-22,Dashen,Google Play,927,NEGATIVE,0.9972243309020996
It's such an amazing app. Truly Dashen bank is always one step ahead of other banks in 🇪🇹 👍,5,2024-10-16,Dashen,Google Play,928,POSITIVE,0.9998195767402649
Good,5,2024-10-02,Dashen,Google Play,929,POSITIVE,0.9998161196708679
Best App for all users.,5,2024-10-02,Dashen,Google Play,930,POSITIVE,0.9997850060462952
I ilke very much,5,2024-09-25,Dashen,Google Play,931,POSITIVE,0.9962044358253479
"The app suffers from severe performance issues, particularly with response times. The backend seems to have high latency, as the OTP generation and delivery process consistently delays, even after the server acknowledges that it has been sent. API requests frequently fail, returning non-descriptive error messages that lack proper exception handling, making it difficult for users to understand the issue. I know you will gonne say""ehe yedekem hzb teche alteche"", but that it.",1,2024-09-12,Dashen,Google Play,932,NEGATIVE,0.9994392991065979
"The security, cool, every time OTP!! The UI, let's not talk about the UI, But how the heck it says ""offline mode is not available"" something like that, when I enter more than the max amount to transfer. Fellas i am a web dev, this is bad UX. It needs update on the UX. Will see the UI later.",3,2024-09-10,Dashen,Google Play,933,NEGATIVE,0.999771773815155
Select from Sending account option not working when trying to send to other banks,2,2024-09-07,Dashen,Google Play,934,NEGATIVE,0.9983750581741333
It's not working,1,2024-09-07,Dashen,Google Play,935,NEGATIVE,0.9997857213020325
nice App,5,2024-09-07,Dashen,Google Play,936,POSITIVE,0.9998061060905457
የአንደኛ ቀዳሚ ምርጫችን ዳሽን ባንክ ሁልጊዜ አንድ እርምጃ ቀዳሚ። የአሞሌ አስጠቃሚ።,5,2024-09-02,Dashen,Google Play,937,NEGATIVE,0.9510265588760376
best app,5,2024-08-29,Dashen,Google Play,938,POSITIVE,0.999686598777771
በጠም ውደድኩት ስህተት ከለው በጠም መዝገቱ ደስ ብሎኛል,5,2024-08-24,Dashen,Google Play,939,NEGATIVE,0.9239576458930969
🔥,4,2024-08-24,Dashen,Google Play,940,NEGATIVE,0.6970565915107727
"Although the application is good, but, it is difficult to get out. The app does not work to get out with the back cursor . Fix it quickly.",1,2024-08-22,Dashen,Google Play,941,NEGATIVE,0.9995861649513245
Go,3,2024-08-21,Dashen,Google Play,942,POSITIVE,0.9994152784347534
"I like thise app it is smart app,but when i make one mistake it will automatically block",5,2024-08-15,Dashen,Google Play,943,NEGATIVE,0.9955797791481018
Nice,5,2024-08-14,Dashen,Google Play,944,POSITIVE,0.9998552799224854
Suaud,5,2024-08-05,Dashen,Google Play,945,POSITIVE,0.7671433091163635
wenderfull,5,2024-08-03,Dashen,Google Play,946,POSITIVE,0.9393948316574097
Nice app in Ethiopia,5,2024-08-01,Dashen,Google Play,947,POSITIVE,0.9995818734169006
Nice,5,2024-07-29,Dashen,Google Play,948,POSITIVE,0.9998552799224854
simply the best,5,2024-07-26,Dashen,Google Play,949,POSITIVE,0.9998356103897095
Very nice mob app,3,2024-07-25,Dashen,Google Play,950,POSITIVE,0.9997592568397522
nice,5,2024-07-24,Dashen,Google Play,951,POSITIVE,0.9998552799224854
Good,5,2024-07-09,Dashen,Google Play,952,POSITIVE,0.9998161196708679
Best,5,2024-07-02,Dashen,Google Play,953,POSITIVE,0.9997941851615906
"I hate this app stack and blackscreen not open as required ,normaly i resigned my job do to this app b/c our salary are depoite by dashen bank",1,2024-06-28,Dashen,Google Play,954,NEGATIVE,0.999639630317688
Wow Very Nice App,5,2024-06-22,Dashen,Google Play,955,POSITIVE,0.9998499155044556
Telebirr agent deposit is not working until now. Please fix it. Fix it fast.,5,2024-06-18,Dashen,Google Play,956,NEGATIVE,0.996275782585144
Very good,5,2024-06-16,Dashen,Google Play,957,POSITIVE,0.9998520612716675
The developers have incorporated biometric login which has made the app very convenient and user friendly. I will now increase my rating as promised,5,2024-06-14,Dashen,Google Play,958,POSITIVE,0.9970755577087402
Memekaye miliyoon girmaa,3,2024-06-14,Dashen,Google Play,959,NEGATIVE,0.9797621369361877
This app is 🤩,5,2024-06-12,Dashen,Google Play,960,NEGATIVE,0.7835316061973572
Be adjusted this app is not available anytime,5,2024-06-11,Dashen,Google Play,961,NEGATIVE,0.9995419979095459
Super app,5,2024-06-10,Dashen,Google Play,962,POSITIVE,0.9932268261909485
"Very poor app! It locked my out without any reason, does not have any conformation or screenshots . And delay when opening of the app. It is just time wasting.",1,2024-06-09,Dashen,Google Play,963,NEGATIVE,0.9998219609260559
Best app....,5,2024-06-06,Dashen,Google Play,964,POSITIVE,0.9997749924659729
wow amole,4,2024-06-03,Dashen,Google Play,965,POSITIVE,0.9994269609451294
We,1,2024-06-01,Dashen,Google Play,966,POSITIVE,0.998214602470398
Best,5,2024-06-01,Dashen,Google Play,967,POSITIVE,0.9997941851615906
Tye app is mostly good but you should make it be able to save usernames instead of typing every time i want to login,4,2024-05-31,Dashen,Google Play,968,POSITIVE,0.8945752382278442
"It's good enough. But, there is slowing in beginning of the App....",5,2024-05-24,Dashen,Google Play,969,NEGATIVE,0.9905561804771423
"Good for safety,take long way though",5,2024-05-22,Dashen,Google Play,970,NEGATIVE,0.8347500562667847
😘,5,2024-05-20,Dashen,Google Play,971,NEGATIVE,0.6970565915107727
Bad app that not helping me the is not login,1,2024-05-18,Dashen,Google Play,972,NEGATIVE,0.9990566372871399
Good,4,2024-05-14,Dashen,Google Play,973,POSITIVE,0.9998161196708679
Best after removal of screelock password,5,2024-05-13,Dashen,Google Play,974,POSITIVE,0.9804172515869141
"I really don't get how this is the lite version and it is bigger than the og app, ah well it is what it is ig ¯⁠\⁠_😂_⁠/⁠¯",5,2024-05-10,Dashen,Google Play,975,NEGATIVE,0.798187792301178
"Dashen Bank is the gold standard of banking in Ethiopia! The mobile app makes banking convenient and efficient. Plus, the branch services is top-notch, with staff always ready to assist with a smile.",5,2024-05-10,Dashen,Google Play,976,POSITIVE,0.9997432827949524
ማይ,1,2024-05-09,Dashen,Google Play,977,NEGATIVE,0.6970565915107727
Doesn't work most of the time,1,2024-05-08,Dashen,Google Play,978,NEGATIVE,0.998852014541626
that is awesome,5,2024-05-01,Dashen,Google Play,979,POSITIVE,0.9998675584793091
"It's so boring.... I don't wanna say this but this app so tough to take action. It's take long time and also it's conditional mostly it's not available, in 1 day it's work for 1 or 2 hour .... this bank so huge but de app it's not enough to define your exellence",1,2024-04-30,Dashen,Google Play,980,NEGATIVE,0.9995031356811523
We,5,2024-04-28,Dashen,Google Play,981,POSITIVE,0.998214602470398
Jafare has fyguhfiwudgg,5,2024-04-25,Dashen,Google Play,982,NEGATIVE,0.9514183402061462
it's fine,5,2024-04-20,Dashen,Google Play,983,POSITIVE,0.9998621940612793
This app is very good Nice app people please use this app 😃☺️☺️,5,2024-04-19,Dashen,Google Play,984,POSITIVE,0.9994275569915771
Nice,5,2024-04-18,Dashen,Google Play,985,POSITIVE,0.9998552799224854
Wow amazing platform 🙏,5,2024-04-16,Dashen,Google Play,986,POSITIVE,0.9998337030410767
"I tried to log in twice and locked me out. I tried to email them, but no one responded 🙃 please respond to our email back",1,2024-04-11,Dashen,Google Play,987,NEGATIVE,0.9989142417907715
Why dont update,5,2024-04-06,Dashen,Google Play,988,NEGATIVE,0.9983964562416077
Good app,5,2024-04-05,Dashen,Google Play,989,POSITIVE,0.9998493194580078
Best,5,2024-04-01,Dashen,Google Play,990,POSITIVE,0.9997941851615906
Nice,4,2024-03-31,Dashen,Google Play,991,POSITIVE,0.9998552799224854
This app is so good and its an interesting,3,2024-03-29,Dashen,Google Play,992,POSITIVE,0.9998619556427002
The best easy banking app ever @ Ethiopia,5,2024-03-26,Dashen,Google Play,993,POSITIVE,0.9997434020042419
Amole lite wow its more easy for use and more secured. I really its one step a head,5,2024-03-25,Dashen,Google Play,994,POSITIVE,0.9603883624076843
Excellent and Easy to use.,5,2024-03-25,Dashen,Google Play,995,POSITIVE,0.9998741149902344
wow,5,2024-03-24,Dashen,Google Play,996,POSITIVE,0.999592125415802
it's good app I'm using it right now but after it have installed doesn't work fastly and again goes to update..plc fix the problem..,3,2024-03-23,Dashen,Google Play,997,NEGATIVE,0.9932883381843567
Very nice,5,2024-03-22,Dashen,Google Play,998,POSITIVE,0.9998563528060913
It's good app,5,2024-03-22,Dashen,Google Play,999,POSITIVE,0.9998689889907837
Very secured app but after the last update it takes long time to start .pls minimize the start time ppl might have no patience to wait more than 30 seconds just for the app to open ..,5,2024-03-22,Dashen,Google Play,1000,NEGATIVE,0.9988976716995239
Nice,4,2024-03-22,Dashen,Google Play,1001,POSITIVE,0.9998552799224854
I don't know why I have been stuck with other mobile banking systems when all I needed was amole... I loved it,5,2024-03-21,Dashen,Google Play,1002,POSITIVE,0.9986721277236938
Special for me,5,2024-03-21,Dashen,Google Play,1003,POSITIVE,0.99954754114151
Baset app,5,2024-03-20,Dashen,Google Play,1004,POSITIVE,0.9855851531028748
it is good App,4,2024-03-19,Dashen,Google Play,1005,POSITIVE,0.9998652935028076
Nuuroo usmaan gaamilcom,5,2024-03-18,Dashen,Google Play,1006,NEGATIVE,0.9877433776855469
good,4,2024-03-17,Dashen,Google Play,1007,POSITIVE,0.9998161196708679
Very good app,5,2024-03-17,Dashen,Google Play,1008,POSITIVE,0.9998675584793091
Student,5,2024-03-17,Dashen,Google Play,1009,POSITIVE,0.9856825470924377
Please apply!cardless cash out system🙏,2,2024-03-17,Dashen,Google Play,1010,NEGATIVE,0.9646852612495422
it has a lot of options but it is a slowe while opning by biometric,2,2024-03-17,Dashen,Google Play,1011,NEGATIVE,0.9981617331504822
The last update is not working correctly so i stop using this app betam huwala ker new dashen bank needs to work on its digital app teams,5,2024-03-17,Dashen,Google Play,1012,NEGATIVE,0.9997643828392029
How to use application,5,2024-03-16,Dashen,Google Play,1013,POSITIVE,0.9884336590766907
cooooolllllll,5,2024-03-16,Dashen,Google Play,1014,NEGATIVE,0.9188387393951416
I prefered you b/cs your service charge is very fair.,5,2024-03-16,Dashen,Google Play,1015,POSITIVE,0.9982390403747559
Excellent App And Easy To Use Every where.,5,2024-03-16,Dashen,Google Play,1016,POSITIVE,0.999796450138092
